2012-02-21 22:20:57,597 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1859871/us-officials-iran-unlikely-to.html : $.posts.*.message
2012-02-21 22:20:57,598 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864754/400-iran-exiles-reluctantly-move.html : $.posts.*.message
2012-02-21 22:20:57,598 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868323_roadside-bomb-kills-4-civilians.html : $.posts.*.message
2012-02-21 22:20:57,598 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1872707/israel-to-free-palestinian-hunger.html : $.posts.*.message
2012-02-21 22:20:57,599 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/05/1834113/indonesias-new-barrier-to-deter.html : $.posts.*.message
2012-02-21 22:20:57,599 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/10/1844559/israel-successfully-tests-missile.html : $.posts.*.message
2012-02-21 22:20:57,599 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1859225_israeli-official-iran-embellishing.html : $.posts.*.message
2012-02-21 22:20:57,600 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/09/1842139/afghan-president-postpones-handover.html : $.posts.*.message
2012-02-21 22:20:57,618 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868168/myanmar-state-media-dissident.html : $.posts.*.message
2012-02-21 22:20:57,619 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/01/26/1808899/attack-on-nato-convoy-kills-4.html : $.posts.*.message
2012-02-21 22:20:57,619 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864836/lawyer-of-palestinian-hunger-striker.html : $.posts.*.message
2012-02-21 22:20:57,619 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/10/1844178/report-woman-killed-in-bomb-blast.html : $.posts.*.message
2012-02-21 22:20:57,620 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/10/1844144/turkey-and-iran-diverge-over-syria.html : $.posts.*.message
2012-02-21 22:20:57,620 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/17/1863464/computer-salesman-get-18-months.html : $.posts.*.message
2012-02-21 22:20:57,621 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/07/1837351/hezbollah-iran-will-not-ask-it.html : $.posts.*.message
2012-02-21 22:20:57,622 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1859378/8-palestinian-children-die-in.html : $.posts.*.message
2012-02-21 22:20:57,622 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1859051/us-missile-strike-kills-6-people.html : $.posts.*.message
2012-02-21 22:20:57,622 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864837/32-stand-trial-over-irans-biggest.html : $.posts.*.message
2012-02-21 22:20:57,623 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1865474/gas-prices-are-highest-ever-for.html : $.posts.*.message
2012-02-21 22:20:57,624 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1858289/israeli-minister-iran-near-point.html : $.posts.*.message
2012-02-21 22:20:57,624 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1860243/panetta-no-iranian-decision-yet.html : $.posts.*.message
2012-02-21 22:20:57,625 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864836_lawyer-of-palestinian-hunger-striker.html : $.posts.*.message
2012-02-21 22:20:57,625 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/13/1851494/israeli-diplomats-car-in-india.html : $.posts.*.message
2012-02-21 22:20:57,625 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/13/1851517/bombers-target-israeli-diplomats.html : $.posts.*.message
2012-02-21 22:20:57,626 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1856257/israel-blames-iran-for-bangkok.html : $.posts.*.message
2012-02-21 22:20:57,627 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/content/print/front_pdf/1-A-Thu-January-12-12.pdf : $.posts.*.message
2012-02-21 22:20:57,628 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1873367/nato-3-troops-die-in-afghan-roadside.html : $.posts.*.message
2012-02-21 22:20:57,628 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1858330/irans-newest-nuclear-advances.html : $.posts.*.message
2012-02-21 22:20:57,629 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1854799/us-condemns-thailand-blasts-suggests.html : $.posts.*.message
2012-02-21 22:20:59,562 INFO | googleBlogSearch.py : 63 : MainProcess - www.vancouversun.com
2012-02-21 22:20:59,562 INFO | googleBlogSearch.py : 64 : MainProcess - 100
2012-02-21 22:20:59,565 INFO | blogViewer.py : 10 : www.vancouversun.com - http://www.vancouversun.com/news/Israel+blames+Iran+magnetic+bomb+attacks/6144406/story.html Results/Israel+Iran+Bombing/www.vancouversun.com.1.2012
2012-02-21 22:20:59,567 INFO | helper.py : 56 : www.vancouversun.com - fetching 100
2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0335-20120116.html
2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp/20120214/us/whatsnews
2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120112.html
2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp/20120208/asia/opinion
2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0335-20120215.html
